timestamp,market_slug,outcome,best_bid,best_ask,mid,spread
1767715224.6906009,eth-updown-15m-1767715200,UP,0.5,0.49,0.495,-0.010000000000000009
1767715224.690742,eth-updown-15m-1767715200,DOWN,0.51,0.5,0.505,-0.010000000000000009
1767715226.154644,eth-updown-15m-1767715200,DOWN,0.52,0.51,0.515,-0.010000000000000009
1767715226.1550221,eth-updown-15m-1767715200,UP,0.49,0.48,0.485,-0.010000000000000009
1767715227.690624,eth-updown-15m-1767715200,UP,0.48,0.47,0.475,-0.010000000000000009
1767715227.690696,eth-updown-15m-1767715200,DOWN,0.53,0.52,0.525,-0.010000000000000009
1767715229.038917,eth-updown-15m-1767715200,DOWN,0.5,0.48,0.49,-0.020000000000000018
1767715229.0390751,eth-updown-15m-1767715200,UP,0.52,0.51,0.515,-0.010000000000000009
1767715230.390238,eth-updown-15m-1767715200,UP,0.51,0.5,0.505,-0.010000000000000009
1767715230.392404,eth-updown-15m-1767715200,DOWN,0.5,0.49,0.495,-0.010000000000000009
1767715231.7237508,eth-updown-15m-1767715200,UP,0.51,0.5,0.505,-0.010000000000000009
1767715231.7238662,eth-updown-15m-1767715200,DOWN,0.5,0.49,0.495,-0.010000000000000009
1767715233.088923,eth-updown-15m-1767715200,UP,0.53,0.52,0.525,-0.010000000000000009
1767715233.088968,eth-updown-15m-1767715200,DOWN,0.48,0.47,0.475,-0.010000000000000009
1767715234.424942,eth-updown-15m-1767715200,UP,0.54,0.53,0.535,-0.010000000000000009
1767715234.425044,eth-updown-15m-1767715200,DOWN,0.47,0.46,0.46499999999999997,-0.009999999999999953
1767715235.782517,eth-updown-15m-1767715200,DOWN,0.51,0.49,0.5,-0.020000000000000018
1767715235.783499,eth-updown-15m-1767715200,UP,0.51,0.49,0.5,-0.020000000000000018
1767715237.132318,eth-updown-15m-1767715200,UP,0.52,0.51,0.515,-0.010000000000000009
1767715237.132682,eth-updown-15m-1767715200,DOWN,0.49,0.48,0.485,-0.010000000000000009
1767715238.4712949,eth-updown-15m-1767715200,UP,0.5,0.49,0.495,-0.010000000000000009
1767715238.471483,eth-updown-15m-1767715200,DOWN,0.51,0.5,0.505,-0.010000000000000009
1767715239.894872,eth-updown-15m-1767715200,UP,0.5,0.49,0.495,-0.010000000000000009
1767715239.894975,eth-updown-15m-1767715200,DOWN,0.51,0.5,0.505,-0.010000000000000009
1767715241.2457259,eth-updown-15m-1767715200,UP,0.5,0.48,0.49,-0.020000000000000018
1767715241.245831,eth-updown-15m-1767715200,DOWN,0.52,0.5,0.51,-0.020000000000000018
1767715242.600311,eth-updown-15m-1767715200,UP,0.5,0.48,0.49,-0.020000000000000018
1767715242.6011899,eth-updown-15m-1767715200,DOWN,0.52,0.5,0.51,-0.020000000000000018
1767715243.949165,eth-updown-15m-1767715200,DOWN,0.51,0.5,0.505,-0.010000000000000009
1767715243.949339,eth-updown-15m-1767715200,UP,0.5,0.49,0.495,-0.010000000000000009
1767715245.449553,eth-updown-15m-1767715200,UP,0.51,0.49,0.5,-0.020000000000000018
1767715245.4500558,eth-updown-15m-1767715200,DOWN,0.51,0.49,0.5,-0.020000000000000018
1767715246.801219,eth-updown-15m-1767715200,DOWN,0.5,0.49,0.495,-0.010000000000000009
1767715246.801376,eth-updown-15m-1767715200,UP,0.51,0.5,0.505,-0.010000000000000009
1767715248.138578,eth-updown-15m-1767715200,UP,0.52,0.51,0.515,-0.010000000000000009
1767715248.1388319,eth-updown-15m-1767715200,DOWN,0.49,0.48,0.485,-0.010000000000000009
1767715249.484641,eth-updown-15m-1767715200,UP,0.53,0.52,0.525,-0.010000000000000009
1767715249.484818,eth-updown-15m-1767715200,DOWN,0.48,0.47,0.475,-0.010000000000000009
1767715250.8190699,eth-updown-15m-1767715200,DOWN,0.44,0.43,0.435,-0.010000000000000009
1767715250.819157,eth-updown-15m-1767715200,UP,0.57,0.56,0.565,-0.009999999999999898
1767715252.350029,eth-updown-15m-1767715200,UP,0.56,0.55,0.555,-0.010000000000000009
1767715252.350552,eth-updown-15m-1767715200,DOWN,0.45,0.44,0.445,-0.010000000000000009
1767715253.6856792,eth-updown-15m-1767715200,UP,0.55,0.54,0.545,-0.010000000000000009
1767715253.6861818,eth-updown-15m-1767715200,DOWN,0.46,0.45,0.455,-0.010000000000000009
1767715255.019603,eth-updown-15m-1767715200,UP,0.56,0.55,0.555,-0.010000000000000009
1767715255.019924,eth-updown-15m-1767715200,DOWN,0.45,0.44,0.445,-0.010000000000000009
1767715256.361413,eth-updown-15m-1767715200,UP,0.57,0.56,0.565,-0.009999999999999898
1767715256.361444,eth-updown-15m-1767715200,DOWN,0.44,0.43,0.435,-0.010000000000000009
1767715257.724648,eth-updown-15m-1767715200,DOWN,0.42,0.41,0.415,-0.010000000000000009
1767715257.725089,eth-updown-15m-1767715200,UP,0.59,0.58,0.585,-0.010000000000000009
1767715259.0826979,eth-updown-15m-1767715200,UP,0.62,0.61,0.615,-0.010000000000000009
1767715259.082898,eth-updown-15m-1767715200,DOWN,0.39,0.38,0.385,-0.010000000000000009
1767715260.4287732,eth-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715260.429027,eth-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715261.771232,eth-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715261.771513,eth-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715263.225168,eth-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715263.225266,eth-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715264.5637062,eth-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715264.5640152,eth-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715265.927176,eth-updown-15m-1767715200,DOWN,0.41,0.4,0.405,-0.009999999999999953
1767715265.927455,eth-updown-15m-1767715200,UP,0.6,0.59,0.595,-0.010000000000000009
1767715267.497171,eth-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715267.497613,eth-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715268.8415492,eth-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715268.842047,eth-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715270.175424,eth-updown-15m-1767715200,DOWN,0.37,0.36,0.365,-0.010000000000000009
1767715270.1755981,eth-updown-15m-1767715200,UP,0.64,0.63,0.635,-0.010000000000000009
1767715271.511675,eth-updown-15m-1767715200,UP,0.64,0.63,0.635,-0.010000000000000009
1767715271.512071,eth-updown-15m-1767715200,DOWN,0.37,0.36,0.365,-0.010000000000000009
1767715272.8476002,eth-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715272.847986,eth-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715274.1999202,eth-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715274.200198,eth-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715275.528841,eth-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715275.529112,eth-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715276.883735,eth-updown-15m-1767715200,DOWN,0.34,0.33,0.335,-0.010000000000000009
1767715276.884093,eth-updown-15m-1767715200,UP,0.67,0.66,0.665,-0.010000000000000009
1767715278.229635,eth-updown-15m-1767715200,UP,0.69,0.68,0.685,-0.009999999999999898
1767715278.229963,eth-updown-15m-1767715200,DOWN,0.33,0.31,0.32,-0.020000000000000018
1767715279.588059,eth-updown-15m-1767715200,UP,0.68,0.67,0.675,-0.010000000000000009
1767715279.588337,eth-updown-15m-1767715200,DOWN,0.33,0.32,0.325,-0.010000000000000009
1767715280.931659,eth-updown-15m-1767715200,UP,0.67,0.66,0.665,-0.010000000000000009
1767715280.931784,eth-updown-15m-1767715200,DOWN,0.34,0.33,0.335,-0.010000000000000009
1767715282.2710688,eth-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715282.271289,eth-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715283.633857,eth-updown-15m-1767715200,DOWN,0.34,0.33,0.335,-0.010000000000000009
1767715283.634308,eth-updown-15m-1767715200,UP,0.67,0.66,0.665,-0.010000000000000009
1767715284.9812858,eth-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715284.9822478,eth-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715286.399734,eth-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715286.40021,eth-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715287.801447,eth-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715287.801907,eth-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715289.136034,eth-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715289.136346,eth-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715290.475035,eth-updown-15m-1767715200,UP,0.63,0.61,0.62,-0.020000000000000018
1767715290.475392,eth-updown-15m-1767715200,DOWN,0.39,0.37,0.38,-0.020000000000000018
1767715291.9762182,eth-updown-15m-1767715200,UP,0.62,0.6,0.61,-0.020000000000000018
1767715291.977568,eth-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715293.330496,eth-updown-15m-1767715200,UP,0.6,0.59,0.595,-0.010000000000000009
1767715293.330613,eth-updown-15m-1767715200,DOWN,0.41,0.4,0.405,-0.009999999999999953
1767715294.6753979,eth-updown-15m-1767715200,UP,0.61,0.59,0.6,-0.020000000000000018
1767715294.6755111,eth-updown-15m-1767715200,DOWN,0.41,0.39,0.4,-0.019999999999999962
1767715296.016167,eth-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715296.0162811,eth-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715297.449304,eth-updown-15m-1767715200,DOWN,0.41,0.39,0.4,-0.019999999999999962
1767715297.449415,eth-updown-15m-1767715200,UP,0.61,0.59,0.6,-0.020000000000000018
1767715298.803196,eth-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715298.804332,eth-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715300.161504,eth-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715300.1620932,eth-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715301.5183082,eth-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715301.518633,eth-updown-15m-1767715200,UP,0.6,0.59,0.595,-0.010000000000000009
1767715302.860062,eth-updown-15m-1767715200,DOWN,0.41,0.4,0.405,-0.009999999999999953
1767715302.8603048,eth-updown-15m-1767715200,UP,0.6,0.59,0.595,-0.010000000000000009
1767715304.19326,eth-updown-15m-1767715200,DOWN,0.41,0.39,0.4,-0.019999999999999962
1767715304.193419,eth-updown-15m-1767715200,UP,0.61,0.59,0.6,-0.020000000000000018
1767715305.5293,eth-updown-15m-1767715200,DOWN,0.42,0.41,0.415,-0.010000000000000009
1767715305.529776,eth-updown-15m-1767715200,UP,0.59,0.58,0.585,-0.010000000000000009
1767715306.8645551,eth-updown-15m-1767715200,UP,0.62,0.6,0.61,-0.020000000000000018
1767715306.86467,eth-updown-15m-1767715200,DOWN,0.4,0.38,0.39,-0.020000000000000018
1767715308.2840698,eth-updown-15m-1767715200,UP,0.63,0.62,0.625,-0.010000000000000009
1767715308.284529,eth-updown-15m-1767715200,DOWN,0.38,0.37,0.375,-0.010000000000000009
1767715309.614364,eth-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715309.615676,eth-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715310.951957,eth-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715310.9522612,eth-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715312.291021,eth-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715312.291309,eth-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715313.624614,eth-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715313.625124,eth-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715314.974189,eth-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715314.9745338,eth-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715316.329692,eth-updown-15m-1767715200,DOWN,0.36,0.34,0.35,-0.019999999999999962
1767715316.329888,eth-updown-15m-1767715200,UP,0.66,0.64,0.65,-0.020000000000000018
1767715317.8044002,eth-updown-15m-1767715200,DOWN,0.38,0.37,0.375,-0.010000000000000009
1767715317.8045352,eth-updown-15m-1767715200,UP,0.63,0.62,0.625,-0.010000000000000009
1767715319.471612,eth-updown-15m-1767715200,DOWN,0.39,0.38,0.385,-0.010000000000000009
1767715319.471955,eth-updown-15m-1767715200,UP,0.62,0.61,0.615,-0.010000000000000009
1767715320.815897,eth-updown-15m-1767715200,DOWN,0.38,0.37,0.375,-0.010000000000000009
1767715320.817188,eth-updown-15m-1767715200,UP,0.63,0.62,0.625,-0.010000000000000009
1767715322.173579,eth-updown-15m-1767715200,DOWN,0.34,0.32,0.33,-0.020000000000000018
1767715322.174057,eth-updown-15m-1767715200,UP,0.68,0.66,0.67,-0.020000000000000018
1767715323.507007,eth-updown-15m-1767715200,DOWN,0.33,0.32,0.325,-0.010000000000000009
1767715323.507369,eth-updown-15m-1767715200,UP,0.68,0.67,0.675,-0.010000000000000009
1767715325.212476,eth-updown-15m-1767715200,UP,0.69,0.68,0.685,-0.009999999999999898
1767715325.212841,eth-updown-15m-1767715200,DOWN,0.32,0.31,0.315,-0.010000000000000009
1767715326.558304,eth-updown-15m-1767715200,UP,0.7,0.69,0.695,-0.010000000000000009
1767715326.5584629,eth-updown-15m-1767715200,DOWN,0.31,0.3,0.305,-0.010000000000000009
1767715327.918933,eth-updown-15m-1767715200,UP,0.71,0.69,0.7,-0.020000000000000018
1767715327.920413,eth-updown-15m-1767715200,DOWN,0.31,0.29,0.3,-0.020000000000000018
1767715329.27562,eth-updown-15m-1767715200,UP,0.7,0.69,0.695,-0.010000000000000009
1767715329.276153,eth-updown-15m-1767715200,DOWN,0.31,0.3,0.305,-0.010000000000000009
1767715330.6181571,eth-updown-15m-1767715200,DOWN,0.31,0.3,0.305,-0.010000000000000009
1767715330.618421,eth-updown-15m-1767715200,UP,0.7,0.69,0.695,-0.010000000000000009
1767715331.9779258,eth-updown-15m-1767715200,DOWN,0.3,0.29,0.295,-0.010000000000000009
1767715331.978014,eth-updown-15m-1767715200,UP,0.71,0.7,0.705,-0.010000000000000009
1767715333.547621,eth-updown-15m-1767715200,UP,0.7,0.68,0.69,-0.019999999999999907
1767715333.547814,eth-updown-15m-1767715200,DOWN,0.32,0.3,0.31,-0.020000000000000018
1767715334.8907158,eth-updown-15m-1767715200,UP,0.71,0.69,0.7,-0.020000000000000018
1767715334.892108,eth-updown-15m-1767715200,DOWN,0.31,0.29,0.3,-0.020000000000000018
1767715336.2316968,eth-updown-15m-1767715200,UP,0.7,0.69,0.695,-0.010000000000000009
1767715336.232246,eth-updown-15m-1767715200,DOWN,0.31,0.3,0.305,-0.010000000000000009
1767715337.573374,eth-updown-15m-1767715200,UP,0.7,0.69,0.695,-0.010000000000000009
1767715337.573511,eth-updown-15m-1767715200,DOWN,0.31,0.3,0.305,-0.010000000000000009
1767715338.911586,eth-updown-15m-1767715200,UP,0.67,0.66,0.665,-0.010000000000000009
1767715338.911995,eth-updown-15m-1767715200,DOWN,0.34,0.33,0.335,-0.010000000000000009
1767715340.245013,eth-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715340.245318,eth-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715341.574442,eth-updown-15m-1767715200,DOWN,0.34,0.33,0.335,-0.010000000000000009
1767715341.575121,eth-updown-15m-1767715200,UP,0.67,0.66,0.665,-0.010000000000000009
1767715342.906704,eth-updown-15m-1767715200,UP,0.68,0.66,0.67,-0.020000000000000018
1767715342.906975,eth-updown-15m-1767715200,DOWN,0.34,0.32,0.33,-0.020000000000000018
1767715344.566095,eth-updown-15m-1767715200,DOWN,0.34,0.32,0.33,-0.020000000000000018
1767715344.566981,eth-updown-15m-1767715200,UP,0.67,0.66,0.665,-0.010000000000000009
1767715345.9640892,eth-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715345.964229,eth-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715347.305225,eth-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715347.3054268,eth-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715348.638867,eth-updown-15m-1767715200,DOWN,0.34,0.32,0.33,-0.020000000000000018
1767715348.644455,eth-updown-15m-1767715200,UP,0.68,0.66,0.67,-0.020000000000000018
1767715350.0976262,eth-updown-15m-1767715200,UP,0.67,0.65,0.66,-0.020000000000000018
1767715350.098109,eth-updown-15m-1767715200,DOWN,0.35,0.33,0.33999999999999997,-0.019999999999999962
1767715351.527555,eth-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715351.531945,eth-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715352.8845608,eth-updown-15m-1767715200,UP,0.67,0.66,0.665,-0.010000000000000009
1767715352.8848262,eth-updown-15m-1767715200,DOWN,0.34,0.33,0.335,-0.010000000000000009
1767715354.259532,eth-updown-15m-1767715200,DOWN,0.37,0.36,0.365,-0.010000000000000009
1767715354.259949,eth-updown-15m-1767715200,UP,0.64,0.63,0.635,-0.010000000000000009
1767715355.596483,eth-updown-15m-1767715200,DOWN,0.37,0.36,0.365,-0.010000000000000009
1767715355.596898,eth-updown-15m-1767715200,UP,0.64,0.63,0.635,-0.010000000000000009
1767715357.090312,eth-updown-15m-1767715200,UP,0.6,0.59,0.595,-0.010000000000000009
1767715357.091268,eth-updown-15m-1767715200,DOWN,0.41,0.4,0.405,-0.009999999999999953
1767715358.427947,eth-updown-15m-1767715200,DOWN,0.41,0.4,0.405,-0.009999999999999953
1767715358.4282088,eth-updown-15m-1767715200,UP,0.6,0.59,0.595,-0.010000000000000009
1767715359.7858272,eth-updown-15m-1767715200,UP,0.59,0.58,0.585,-0.010000000000000009
1767715359.785897,eth-updown-15m-1767715200,DOWN,0.42,0.41,0.415,-0.010000000000000009
1767715361.1370082,eth-updown-15m-1767715200,UP,0.6,0.59,0.595,-0.010000000000000009
1767715361.137781,eth-updown-15m-1767715200,DOWN,0.41,0.4,0.405,-0.009999999999999953
1767715362.504469,eth-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715362.5048661,eth-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715363.841493,eth-updown-15m-1767715200,UP,0.61,0.59,0.6,-0.020000000000000018
1767715363.8417852,eth-updown-15m-1767715200,DOWN,0.41,0.39,0.4,-0.019999999999999962
1767715365.1820538,eth-updown-15m-1767715200,UP,0.63,0.61,0.62,-0.020000000000000018
1767715365.1825018,eth-updown-15m-1767715200,DOWN,0.39,0.37,0.38,-0.020000000000000018
1767715366.591819,eth-updown-15m-1767715200,UP,0.63,0.61,0.62,-0.020000000000000018
1767715366.592224,eth-updown-15m-1767715200,DOWN,0.39,0.37,0.38,-0.020000000000000018
1767715367.925354,eth-updown-15m-1767715200,DOWN,0.38,0.37,0.375,-0.010000000000000009
1767715367.938925,eth-updown-15m-1767715200,UP,0.63,0.62,0.625,-0.010000000000000009
1767715369.319502,eth-updown-15m-1767715200,UP,0.63,0.61,0.62,-0.020000000000000018
1767715369.3199859,eth-updown-15m-1767715200,DOWN,0.39,0.37,0.38,-0.020000000000000018
1767715370.666943,eth-updown-15m-1767715200,UP,0.63,0.61,0.62,-0.020000000000000018
1767715370.6672692,eth-updown-15m-1767715200,DOWN,0.39,0.37,0.38,-0.020000000000000018
1767715372.002437,eth-updown-15m-1767715200,DOWN,0.38,0.37,0.375,-0.010000000000000009
1767715372.002841,eth-updown-15m-1767715200,UP,0.63,0.62,0.625,-0.010000000000000009
1767715373.430022,eth-updown-15m-1767715200,DOWN,0.4,0.38,0.39,-0.020000000000000018
1767715373.430507,eth-updown-15m-1767715200,UP,0.62,0.6,0.61,-0.020000000000000018
1767715374.7812831,eth-updown-15m-1767715200,UP,0.6,0.58,0.59,-0.020000000000000018
1767715374.781766,eth-updown-15m-1767715200,DOWN,0.42,0.4,0.41000000000000003,-0.019999999999999962
1767715376.127776,eth-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715376.128066,eth-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715377.465211,eth-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715377.465624,eth-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715379.019713,eth-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715379.01998,eth-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715380.3566809,eth-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715380.373198,eth-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715381.7197518,eth-updown-15m-1767715200,DOWN,0.38,0.37,0.375,-0.010000000000000009
1767715381.7203069,eth-updown-15m-1767715200,UP,0.63,0.62,0.625,-0.010000000000000009
1767715383.084574,eth-updown-15m-1767715200,UP,0.64,0.63,0.635,-0.010000000000000009
1767715383.085042,eth-updown-15m-1767715200,DOWN,0.37,0.36,0.365,-0.010000000000000009
1767715384.946388,eth-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715384.9467762,eth-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715386.282895,eth-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715386.28311,eth-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715387.616055,eth-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715387.616222,eth-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715388.988128,eth-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715388.98911,eth-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715390.4081988,eth-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715390.408834,eth-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715391.801114,eth-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715391.802449,eth-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715393.14558,eth-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715393.146006,eth-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715394.6573792,eth-updown-15m-1767715200,DOWN,0.34,0.33,0.335,-0.010000000000000009
1767715394.657695,eth-updown-15m-1767715200,UP,0.67,0.66,0.665,-0.010000000000000009
1767715396.03936,eth-updown-15m-1767715200,UP,0.7,0.69,0.695,-0.010000000000000009
1767715396.0405781,eth-updown-15m-1767715200,DOWN,0.31,0.3,0.305,-0.010000000000000009
1767715397.602818,eth-updown-15m-1767715200,UP,0.71,0.7,0.705,-0.010000000000000009
1767715397.603168,eth-updown-15m-1767715200,DOWN,0.3,0.29,0.295,-0.010000000000000009
1767715398.961931,eth-updown-15m-1767715200,DOWN,0.3,0.29,0.295,-0.010000000000000009
1767715398.962204,eth-updown-15m-1767715200,UP,0.71,0.7,0.705,-0.010000000000000009
1767715400.3117619,eth-updown-15m-1767715200,UP,0.7,0.68,0.69,-0.019999999999999907
1767715400.311983,eth-updown-15m-1767715200,DOWN,0.32,0.3,0.31,-0.020000000000000018
1767715401.646951,eth-updown-15m-1767715200,UP,0.7,0.69,0.695,-0.010000000000000009
1767715401.647158,eth-updown-15m-1767715200,DOWN,0.31,0.3,0.305,-0.010000000000000009
1767715403.007346,eth-updown-15m-1767715200,DOWN,0.31,0.3,0.305,-0.010000000000000009
1767715403.0076742,eth-updown-15m-1767715200,UP,0.7,0.69,0.695,-0.010000000000000009
1767715404.533855,eth-updown-15m-1767715200,DOWN,0.28,0.27,0.275,-0.010000000000000009
1767715404.534189,eth-updown-15m-1767715200,UP,0.73,0.72,0.725,-0.010000000000000009
